	Mouse_ABCD1_1	Mouse_ABCD1_2	Mouse_ABCD1_3	Mouse_NT_1	Mouse_NT_2	Mouse_NT_3
Spin2d	0	0	0	0	0	0
Xlr3b	0	0	0	0	0	0
Xlr4b	0	0	0	0	0	0
F8a	116.467069668032	111.402603517117	115.665588502123	85.9055938229067	93.0806129091489	77.1722200216929
Xlr4c	0	0	0	1.88803502907487	0	0
Xlr3c	0	0	0	0	0	0
Xlr5c	0	0	0	0	0	0
RP23-95K12.2	0	0	0	0	0	0
RP23-95K12.8	0	0	0	0	0	0
RP23-95K12.13	0	0	0	0	0	0
Zfp275	1096.64568253793	1060.18144347123	1081.75767607313	983.666250148009	942.563680195803	1065.65756765249
RP23-95K12.12	0	0	0	0	0	0
RP23-95K12.9	0	0	0	0	0	0
RP23-95K12.11	0	0	0	0	0	0
Zfp92	0	0	0	0	1.95959185071892	0
Trex2	0	0	0	0	0	0
Haus7	158.725032998911	162.462130129129	189.615718855939	172.755205160351	181.262246191501	162.288639163266
Bgn	4.12272812984185	3.71342011723724	7.58462875423758	0	0	0
Atp2b3	0	0	0	0	0	0
Dusp9	30.9204609738138	20.4238106448048	31.28659361123	7.55214011629949	21.5555103579082	13.6186270626517
Pnck	0	0	0	0	0	0
Slc6a8	473.083052899352	502.240070856337	426.635367425864	291.701411992068	291.97918575712	249.674829481947
Bcap31	2638.54600309878	2819.41422401238	2714.34901542277	2530.91095647487	2673.86308030597	2590.94379866948
Abcd1	148.418212674306	102.119053224024	118.509824284962	450.296354434357	498.716126007966	434.661180416299
Gm25226	0	0	0	0	0	0
Plxnb3	14.4295484544465	12.068615381021	19.9096504798736	8.49615763083693	6.85857147751624	4.53954235421723
Srpk3	71.1170602397718	71.4833372568169	72.053973165257	60.4171209303959	79.3634699541164	52.2047370734981
Idh3g	1900.57766785709	1709.10160895844	1727.39919877761	1297.08006497444	1236.50245780364	1222.27177887299
Ssr4	1045.11158091491	1265.34790494859	1083.65383326169	1240.43901410219	1219.84592707253	1115.59253354888
Pdzd4	198.921632264869	184.742650832553	180.134932913143	99.1218390264308	107.777551789541	97.6001606156704
RP23-373N8.8	7.21477422722323	0.928355029309311	4.74039297139849	4.72008757268718	14.6969388803919	3.40465676566292
Gm23615	0	0	0	0	0	1.13488558855431
L1cam	4.12272812984185	1.85671005861862	0	1.88803502907487	0.979795925359462	2.26977117710861
Arhgap4	11.3375023570651	12.9969704103304	10.4288645370767	22.6564203488985	9.79795925359462	21.5628261825318
Avpr2	0	0	0	0	0	0
Naa10	247.363687790511	271.079668558319	265.462006398315	331.35014760264	329.211430920779	341.600562154846
Renbp	5.15341016230231	1.85671005861862	5.68847156567818	1.88803502907487	5.87877555215677	0
Hcfc1	3372.39161021063	3345.79152563076	3108.74971064313	4092.31592551979	3991.68859991445	3882.44359844428
RP23-252M19.6	2.06136406492092	0	3.79231437711879	0	0	0
Irak1	1815.03105916287	1736.02390480841	1717.91841283481	1826.67389062994	1781.2689923035	1688.70975576881
Mir5132	0	0	0	0	0	0
Mir718	0	0	0	0	0	0
Mecp2	1028.62066839554	965.489230481683	935.753572554061	1010.09874055506	1029.76551755279	1107.648334429
Opn1mw	0	0	0	0	0	0
RP23-171N20.1	0	0	0.948078594279697	1.88803502907487	0	0
Tex28	0	0	0	0	0	0
Rpl3-ps2	30.9204609738138	41.775976318919	33.1827507997894	51.920963299559	52.908979969411	47.6651947192809
Tktl1	4.12272812984185	9.28355029309311	3.79231437711879	0	0.979795925359462	6.80931353132584
Flna	19643.7688566639	23260.8636143741	21801.0672754616	11713.3693203805	11295.0874275439	13321.2870384505
Emd	385.475080140213	395.479242485766	441.804624934339	824.127290191182	741.705515497113	676.391810778367
RP23-436K3.3	0	0	0	0	0	0
Rpl10	12968.0413324175	13177.9996410457	13175.448224705	9050.2959118704	9242.41496391581	8888.42392955733
Snora70	0	0	0	0	0	0
Dnase1l1	170.062535355976	150.393514748108	158.329125244709	118.946206831717	146.969388803919	86.2513047301273
Mir7091	0	0	0	0	0	0
RP23-436K3.19	0	3.71342011723724	3.79231437711879	0.944017514537436	0	0
Taz	1065.72522156412	1064.82321861778	950.922830062536	972.33803997356	907.291026882862	772.857085805483
Atp6ap1	5161.65561856199	5503.2886137456	5423.00955927987	5256.28952094445	5697.51330596527	5295.37615619439
Gdi1	1595.49578624879	1541.06934865346	1568.12199493862	2047.5739890317	2129.09654580611	1992.85909350136
Fam50a	486.481919321338	472.532709918439	585.912571264853	384.215128416737	387.999186442347	265.563227721708
Mir7092	1.03068203246046	0	0	0	0	0
Plxna3	23.7056867465906	22.2805207034235	21.805807668433	21.712402834361	28.4140818354244	18.1581694168689
Lage3	275.192102666943	290.575124173814	310.969778923741	248.276606323346	269.443879473852	231.516660065079
Ubl4a	423.61031534125	407.547857866788	443.700782122898	510.713475364753	496.756534157247	529.991569854861
Slc10a3	440.101227860617	453.037254302944	496.793183402561	345.510410320702	378.201227188752	382.456443342801
Fam3a	466.898960704589	437.255218804685	362.166023014844	359.670673038763	350.766941278687	288.260939492794
Ikbkg	1873.77993501312	2015.45876863051	1993.8092837702	1641.6464577806	1786.1679719303	1797.65877227002
G6pdx	1523.34804397656	1706.31654387051	1743.51653488036	2172.18430095064	2182.00552577552	2681.73464575383
RP23-15J3.2	0	0	0	0	0	0
RP23-15J3.3	0	0	0	0	0	0
RP23-15J3.4	86.5772907266788	85.4086626964566	96.7040166165291	67.025243532158	53.8887758947704	52.2047370734981
RP23-15J3.5	0	0	0	0	0	0
RP23-15J3.6	0	0	0	0	0	0
Gm26125	0	0	0	0	0	0
RP23-15J3.7	0	0	0	0	0	0
Olfr1326-ps1	0	0	0	0	0	0
Olfr1325	0	0	0	0	0	0
Gm26417	0	0	0	0	0	0
RP23-15J3.10	0	0	0	0	0	0
Xlr5d-ps	0	0	0	0	0	0
Spin2-ps2	0	0	0	0	0	0
Xlr3d-ps	0	0	0	0	0	0
RP23-459K15.13	0	0	0	0	0	0
Gm22351	0	0	0	0	0	0
Xlr4d-ps	0	0	0	0	0	0
RP23-459K15.14	0	0	0	0	0	0
RP23-459K15.5	0	0	0	0	0	0
Olfr1327-ps1	0	0	0	0	0	0
RP23-459K15.6	0	0	0	0	0	0
RP23-459K15.2	0	0	0	0	0	0
RP23-459K15.7	0	0	0	0	0	0
Spin2-ps3	0	0	0	0	0	0
Xlr5e-ps	0	0	0	0	0	0
RP23-459K15.9	0	0	0	0	0	0
RP23-459K15.4	0	0	0	0	0	0
RP23-459K15.10	0	0	0	0	0	0
RP23-459K15.11	0	0	0	0	0	0
Spin2-ps4	0	0	0	0	0	0
Xlr3e-ps	0	0	0	0	0	0
Xlr4e-ps	0	0	0	0	0	0
RP23-184H6.4	0	0	0	0	0	0
Gab3	42.2579633308789	34.3491360844445	56.8847156567818	29.2645429506605	28.4140818354244	39.7209955994007
Gm25629	0	0	1.89615718855939	0	0	0
RP23-184H6.5	4.12272812984185	1.85671005861862	3.79231437711879	1.88803502907487	1.95959185071892	0
Dkc1	966.779746447913	944.137064807569	872.232306737322	1825.7298731154	1959.59185071892	1717.08189548267
Gm25520	3.09204609738138	0.928355029309311	0.948078594279697	2.83205254361231	0	1.13488558855431
Mpp1	7841.42890295919	9402.3797368447	9555.68415174507	5602.74394877969	5641.66493821978	6178.31714408965
RP23-62O13.4	4.12272812984185	6.49848520516518	8.53270734851728	0.944017514537436	5.87877555215677	3.40465676566292
Fam220-ps	17.5215945518278	21.3521656741142	17.0654146970346	13.2162452035241	21.5555103579082	12.4837414740974
Smim9	10.3068203246046	7.42684023447449	14.2211789141955	0	0	3.40465676566292
RP23-62O13.7	0	0	0	0	0	0
F8	3230.15748973109	3201.89649608781	3604.59481545141	1068.62782645638	1027.80592570208	1113.32276237177
RP23-153K9.2	21.6443226816697	26.92229584997	22.7538862627127	10.3841926599118	5.87877555215677	15.8883982397603
RP23-153K9.1	19.5829586167488	27.8506508792793	19.9096504798736	7.55214011629949	5.87877555215677	7.94419911988015
Fundc2	956.472926123308	1061.10979850054	1101.66732655301	856.223885685455	734.846944019597	718.382577554876
Cmc4	121.620479830334	54.7729467292493	105.236723965046	46.2568582123344	70.5453066258813	55.609393839161
Mtcp1	390.628490302515	254.369278030751	291.060128443867	279.429184303081	251.807552817382	202.009634762667
Brcc3	718.385376624942	557.013017585587	716.747417275451	764.654186775324	733.867148094237	793.28502639946
RP23-252K7.5	0	2.78506508792793	0.948078594279697	1.88803502907487	1.95959185071892	2.26977117710861
RP23-252K7.7	1.03068203246046	0	0	0	0	3.40465676566292
RP23-252K7.6	20.6136406492092	33.4207810551352	40.767379554027	32.0965954942728	21.5555103579082	21.5628261825318
Vbp1	1005.94566368141	920.928189074836	1130.1096843814	1399.97797405902	1335.46184626495	1524.15134542843
RP23-252K7.9	2.06136406492092	1.85671005861862	0	1.88803502907487	1.95959185071892	2.26977117710861
Rab39b	2.06136406492092	1.85671005861862	1.89615718855939	1.88803502907487	3.91918370143785	0
RP23-252K7.2	1.03068203246046	0	1.89615718855939	0	0	0
Gm25421	0	0	0	0	0	2.26977117710861
RP23-235P16.2	0	0	3.79231437711879	1.88803502907487	0	0
RP23-235P16.3	148.418212674306	154.106934865346	158.329125244709	166.147082558589	132.272449923527	191.795664465678
RP23-235P16.4	5.15341016230231	8.3551952637838	2.84423578283909	5.66410508722462	11.7575511043135	9.07908470843445
Pls3	2700.38692504641	2765.56963231244	2825.2742109535	3545.72978460261	3723.22451636596	3503.39181186714
Gm23320	0	0	0	0	0	0
Oat-rs1	0	0	0	0	0	0
RP23-224M8.2	0	0	0	0	0	0
RP23-224M8.4	0	0	0	0	0	0
RP23-224M8.5	8.24545625968369	5.57013017585587	6.63655015995788	12.2722276889867	3.91918370143785	2.26977117710861
RP23-213J9.1	0	0	0	0	0	0
RP23-226J17.1	0	0	0	0	0	0
RP23-226J17.2	0	0	0	0	0	0
RP23-226J17.3	0	0	0	0	0	0
RP23-226J17.4	0	0	0	0	0	0
Cldn34b3	0	0	0	0	0	0
RP23-306J24.1	0	0	0	0	0	0
Magea7-ps	0	0	0	0	0	0
RP23-306J24.3	0	0	0	0	0	0
Cldn34b4	0	0	0	0	0	0
RP23-47N17.1	0	0	0	0	0	0
Cldn34d	0	0	0	0	0	0
RP23-47N17.3	0	0	0	0	0	0
RP23-126C18.1	0	0	0	0	0	0
Gm26041	0	0	0	0	0	0
Gm23280	0	0	0	0	0	0
RP23-289P8.1	2.06136406492092	0	0	0	1.95959185071892	0
RP23-289P8.2	0	0	0	0	0	0
RP23-361B8.1	0	0	0	0	0	0
RP23-361B8.2	0	0	0	0	0	0
RP23-238B14.1	2.06136406492092	5.57013017585587	1.89615718855939	0	2.93938777607839	7.94419911988015
Tbl1x	3284.78363745149	3332.79455522043	3249.06534259652	2187.28858118324	2179.06613799944	2013.28703409534
Gm23121	5.15341016230231	0.928355029309311	1.89615718855939	0.944017514537436	0.979795925359462	2.26977117710861
Cldn34-ps	0	0	0	0	0	0
RP23-91C19.2	0	0	0	0	0	0
RP23-91C19.3	1.03068203246046	0	0	0	0	0
RP23-91C19.4	0	0	0	0	1.95959185071892	2.26977117710861
Prkx	883.294501818616	989.626461243725	915.843922074188	708.013135903077	599.635106319991	677.526696366921
RP23-91C19.8	0	0	0	0	0	0
Pbsn	0	0	0	0	0	0
RP23-91C19.7	0	0	0	0	0	0
RP23-188N17.2	0	0	0	0	0	0
RP23-188N17.4	0	0	0	0	0	0
RP23-188N17.3	0	0	0	0	0	0
RP23-71F1.1	0	0	0	0	0	0
Obp1a	0	0	0	0	0	0
RP23-71F1.3	0	0	0	0	0	0
Obp1b	0	0	0	0	0	0
RP23-296G23.1	0	0	0	0	0	0
RP23-217B8.1	0	0	0	0	0	0
RP23-217B8.2	0	0	0	0	0	0
RP23-217B8.3	0	0	0	0	0	0
RP23-217B8.4	0	0	0	0	0	0
RP23-217B8.5	0	0	0	0	0	0
RP23-217B8.6	0	0	0	0	0	0
Prrg1	568.936481918175	501.311715827028	673.135801938585	544.698105888101	537.907963022345	527.721798677753
Gm22843	2.06136406492092	0	5.68847156567818	1.88803502907487	3.91918370143785	3.40465676566292
RP23-446K8.2	0	0	0	0	0	0
RP23-282O5.1	0	0	0	0	0	0
RP23-282O5.2	0	0	0	0	0	0
Fam47c	0	0	0	0	0	0
RP23-282O5.4	0	0	0	0	0	0
RP23-38D3.1	4.12272812984185	7.42684023447449	1.89615718855939	0.944017514537436	8.81816332823516	2.26977117710861
Gm23556	0	0	0	0	0	0
RP23-38D3.2	0	0	0	0	0	0
Rps24-ps3	19.5829586167488	18.5671005861862	19.9096504798736	17.9363327762113	19.5959185071892	26.1023685367491
CHDC2	0	0	0	0	0	0
Mageb16	0	0	0	0	0	0
RP23-473C10.1	0	0	0	0	0	0
RP23-125A12.1	0	0	0	0	0	0
RP23-125A12.2	1.03068203246046	0	0	0	0	1.13488558855431
RP23-382F2.1	0	0	0	0	0	0
RP23-273C23.2	0	0	0	0	0	0
RP23-273C23.1	0	1.85671005861862	0	0	0	0
RP23-254K17.1	51.5341016230231	42.7043313482283	41.7154581483067	41.5367706396472	30.3736736861433	49.9349658963895
RP23-467C11.1	0	0	0	0	0	0
RP23-255K14.1	0	0	0	0	0	0
Gm26775	11.3375023570651	16.7103905275676	15.1692575084752	3.77607005814975	7.8383674028757	9.07908470843445
Tmem47	1596.52646828125	1488.15311198283	1971.05539750749	1205.51036606431	1204.16919226678	1299.44399889468
RP23-217L21.1	0	0	0	0	0	0
RP23-217L21.2	2.06136406492092	0	0	0	0	0
RP23-460M19.1	248.394369822971	266.437893411772	283.475499689629	293.589447021143	257.686328369539	348.409875686172
Gm26174	0	0	0	0	0	0
Gm22686	0	0	0	0	0	0
Rpl10-ps4	0	0	0	0	0	0
Gm24706	0	0	0	0	0	0
RP23-150D10.1	0	0	0	0	0	0
RP23-315C15.1	0	0	0	0	0	0
Gm24470	0	0	0	0	0	0
RP23-254J17.1	0	0	0	0	0	0
Gm23671	0	0	0	0	0	0
Dmd	40.196599265958	22.2805207034235	46.4558511197052	2.83205254361231	9.79795925359462	4.53954235421723
n-R5s9	0	0	0	0	0	0
Tsga8	0	0	0	0	0	0
Gm22580	0	0	0	0	0	0
RP23-390P18.1	0	0	0	0	0	0
RP23-167N2.1	0	0	0	0	0	0
RP23-155L18.1	0	0	0	0	0	0
RP23-155L18.2	0	0	0	0	0	0
Fthl17a	0	0	0	0	0	0
RP23-302O5.1	0	0	0	0	0	0
Tab3	558.62966159357	537.517561970091	554.625977653623	422.919846512772	433.069799008882	467.572862484374
Gm44378	0	0	1.89615718855939	0.944017514537436	0.979795925359462	0
Gk	289.62165112139	326.780970316877	309.073621735181	375.7189707859	410.534492725615	366.568045103041
RP23-467O2.1	2.06136406492092	0	1.89615718855939	1.88803502907487	0	0
RP23-467O2.2	0	0	0	0	0	4.53954235421723
RP23-467O2.3	4.12272812984185	4.64177514654655	0	1.88803502907487	1.95959185071892	0
RP23-467O2.4	0	3.71342011723724	0.948078594279697	0	1.95959185071892	0
RP23-467O2.5	0	0	0	0	0	2.26977117710861
RP23-467O2.6	3.09204609738138	0	3.79231437711879	1.88803502907487	1.95959185071892	0
RP23-311G7.1	6.18409219476277	4.64177514654655	1.89615718855939	3.77607005814975	3.91918370143785	2.26977117710861
RP23-130M24.1	0	0	0	0	0	0
Samt3	0	0	0	0	0	0
Nr0b1	0	0	0	0	0	0
Mageb4	0	0	0	0	0	0
RP23-346H6.3	0	0	0	0	0	0
Mageb10-ps	0	0	0	0	0	0
RP23-58C21.2	0	0	0.948078594279697	0	0	0
Mageb8-ps	0	0	0	0	0	0
RP23-131H22.2	0	0	0	0	0	0
Mageb6-ps	0	0	0	0	0	0
Mageb7-ps	0	0	0	0	0	0
n-R5s10	0	0	0	0	0	0
Il1rapl1	0	0	0	0	0	0
RP23-301L16.2	0	0	0	0	0	0
RP23-21L20.2	0	0	0	0	0	0
RP23-21L20.1	0	0	0	0	0	0
Gm24812	0	0	0	0	0	0
RP23-81N12.1	0	0	0	0	0	0
Gm25006	0	0	0	0	0	0
RP23-55A17.1	0	0	0	0	0	0
RP23-55A17.2	0	0	0	0	0	0
RP23-41A24.1	0	0	3.79231437711879	0	0	1.13488558855431
RP23-41A24.2	0	0	0	0	0	0
RP23-286G19.1	0	0	0	0	0	0
Smek3-ps	0	0	0	0	0	0
RP23-286G19.3	2.06136406492092	0	1.89615718855939	0	2.93938777607839	2.26977117710861
RP23-286G19.4	0	0	0	0	0	0
RP23-286G19.5	0	0	0	0	0	0
Mir1906-2	0	0	0	0	0	0
Gm27335	0	0	0	0	0	0
RP23-158A5.1	0	0	0	0	0	0
RP23-216P24.1	2.06136406492092	1.85671005861862	0	3.77607005814975	0	0
RP23-216P24.2	0	2.78506508792793	1.89615718855939	1.88803502907487	1.95959185071892	0
RP23-216P24.3	0	0	0	0	0	0
RP23-216P24.4	0	0	0	0	0	0
RP23-299F14.1	0	0	0	0	0	0
RP23-299F14.2	0	0	0	0	0	0
RP23-48I14.1	0	0	0	0	0	0
Pet2	0	0	0	0	0	0
RP23-48I14.3	0	0	0	0	0	0
RP23-48I14.4	0	0	0	0	0	0
RP23-256C8.1	0	0	0	0	0	0
RP23-256C8.2	1.03068203246046	0	0	0	4.89897962679731	1.13488558855431
Gm24954	0	0	0	0	0	0
Nanog-ps1	0	0	0	0	0	2.26977117710861
RP23-45G5.1	0	0	0	0	0	0
RP23-45G5.2	0	0	0.948078594279697	0	0	0
RP23-284N18.1	0	0	0	0	0	0
RP23-203J4.1	14.4295484544465	13.9253254396397	18.0134932913142	18.8803502907487	9.79795925359462	10.2139702969888
Gm44	0	0	0	0	0	0
RP23-132M12.1	0	0	0	0	0	0
Gm24835	0	0	0	0	0	0
RP23-472I18.1	0	0	0	0	0	0
RP23-472I18.2	0	0	0	0	0	0
RP23-472I18.3	0	0	0	0	0	0
Mageb2	0	0	0	0	0	2.26977117710861
RP23-257N12.2	2.06136406492092	0	0	0	0	0
RP23-257N12.3	0	0	0	0	0	0
RP23-57I15.1	0	0	0	0	0	0
RP23-57I15.3	0	0	0	0	0	0
RP23-57I15.4	0	0	0	0	0	0
RP23-57I15.5	0	0	0	0	0	0
RP23-57I15.6	0	0	0	0	0	0
Mageb17-ps	0	0	0	0	0	0
RP23-279G21.1	0	0	0	0	0	0
Mageb5	0	0	0	0	0	0
RP23-229I19.1	0	0	0	0	0	0
RP23-229I19.2	0	0	0	0	0	0
RP23-229I19.3	0	1.85671005861862	1.89615718855939	3.77607005814975	0	1.13488558855431
RP23-229I19.4	0	0	0	0	0	0
RP23-229I19.5	0	0	0	0	0	0
Mageb1	0	0	0	0	0	0
RP23-289C5.1	0	0	0	0	0	0
RP23-289C5.2	0	0	0	0	0	0
Mageb18	0	0	0	0	0	0
RP23-335N15.1	0	0	0	0	0	0
RP23-335N15.3	0	0	0	0	0	0
RP23-283M22.1	0	0	0	0	0	0
Gm25332	0	0	0	0	0	0
Gm24973	0	0	0	0	0	0
RP23-438H3.1	0	0.928355029309311	0	0	0	0
Gm24123	0	0	0	0	0	0
RP23-438H3.2	0	0.928355029309311	0	0	0	0
Gm23454	0	0	0	0	0	0
Arx	0	0	0	0	0	0
Pola1	506.064877938087	447.467124127088	531.87209139091	785.422572095147	737.786331795675	756.968687565723
RP23-104I6.1	10.3068203246046	5.57013017585587	15.1692575084752	9.44017514537436	12.737347029673	13.6186270626517
Gm23557	0	1.85671005861862	0.948078594279697	0.944017514537436	0	0
RP23-294H14.1	0	0	0	0	0	0
Pcyt1b	43.2886453633394	44.5610414068469	43.6116153368661	3.77607005814975	11.7575511043135	13.6186270626517
Pdk3	155.63298690153	150.393514748108	186.7714830731	135.938522093391	113.656327341698	136.186270626517
Supt20-ps	0	0	0	0	0	0
RP23-158M12.5	0	0	0	0	0	0
RP23-158M12.2	0	0	0	0	0	2.26977117710861
RP23-158M12.3	0	0	0	0	0	0
RP23-158M12.6	0	0	0	0	0	0
RP23-158M12.4	0	0	0	0	0	0
RP23-269L6.1	6.18409219476277	1.85671005861862	11.3769431313564	0	1.95959185071892	9.07908470843445
Zfx	1396.57415398393	1230.07041383484	1482.79492145345	976.114110031709	1120.88653861122	1185.95544003925
Eif2s3x	2966.30288942121	3278.94996352049	3230.10377071093	2723.4905294405	2973.68063346597	2820.19068755745
Klhl15	224.688683076381	191.241136037718	207.629212147254	250.164641352421	283.161022428885	245.13528712773
Mir7673	0	0	0	0	0	0
RP23-63A9.2	0	0	0	0	0	0
RP23-63A9.3	0	0	0	0	0	0
RP23-63A9.4	0	0	0	0	0	0
Fam90a1b	2.06136406492092	0	0	0	0	0
Apoo	186.553447875344	230.232047268709	228.486941221407	195.411625509249	223.393470981957	213.35849064821
Gm44477	0	0	1.89615718855939	0	0.979795925359462	0
RP23-272D10.3	2.06136406492092	0	0	3.77607005814975	1.95959185071892	0
RP23-272D10.4	6.18409219476277	3.71342011723724	3.79231437711879	11.3282101744492	12.737347029673	11.3488558855431
Gm24595	0	0	0	0	0	0
Maged1	4677.23506330557	4828.37450743773	5021.02423530528	4379.29724993917	4363.03125562568	4148.00682616599
RP23-162P18.1	0	1.85671005861862	0	0	0	0
RP23-162P18.2	0	0	0	0	0	0
RP23-162P18.3	0	0	0	0	0	0
RP23-162P18.4	0	0	0.948078594279697	2.83205254361231	0	0
Gspt2	18.5522765842883	31.5640709965166	16.1173361027549	32.0965954942728	24.4948981339866	24.9674829481947
RP23-162P18.6	0	0	0	0	0	0
Zxdb	136.050028284781	108.617538429189	165.913753998947	227.508221003522	231.231838384833	246.270172716285
RP23-9K14.6	21.6443226816697	9.28355029309311	30.3385150169503	15.104280232599	19.5959185071892	19.2930550054232
RP23-9K14.3	2.06136406492092	5.57013017585587	3.79231437711879	0.944017514537436	4.89897962679731	2.26977117710861
RP23-9K14.2	0	0.928355029309311	1.89615718855939	0	0	0
Rpl13-ps5	2.06136406492092	3.71342011723724	0	1.88803502907487	0	1.13488558855431
Gm26617	119.559115765414	87.2653727550752	189.615718855939	120.834241860792	111.696735490979	141.860698569288
Zxda	2.06136406492092	1.85671005861862	0	2.83205254361231	0	2.26977117710861
RP23-230K20.1	0	0	0	0	0	0
Spin4	156.66366893399	111.402603517117	185.823404478821	338.90228771894	378.201227188752	339.330790977738
Arhgef9	246.33300575805	241.372307620421	231.331177004246	178.419310247576	129.333062147449	140.725812980734
RP23-28N5.1	0	0	0	0	0	0
RP23-180O4.1	0	0	0	0	0	0
RP23-180O4.2	0	0	0	0	0	0
RP23-180O4.3	0	0	0	0	0	0
Amer1	336.00234258211	261.796118265226	284.423578283909	175.587257703963	135.211837699606	136.186270626517
Asb12	0	0	0	0	0	2.26977117710861
RP23-100L23.3	0	0	0	0	0	0
RP23-132H1.1	0	0	0	0	0	0
Zc4h2	177.277309583199	146.680094630871	171.602225564625	86.8496113374442	66.6261229244434	116.893215621094
Zc3h12b	192.737540070106	162.462130129129	183.927247290261	140.658609666078	176.363266564703	145.265355334951
RP23-132H1.4	2.06136406492092	0	1.89615718855939	0.944017514537436	0	0
Las1l	617.378537443817	598.788993904506	630.472265195999	1684.12724593479	1641.1581749771	1353.91850714529
Msn	13036.0663465599	13715.5172030158	15664.1545346892	18043.9507728686	17913.608903347	19123.9570527286
Gm24718	0	0	0	0	0	0
RP23-98K7.2	0	0	0	0	0	0
RP23-23B17.1	2.06136406492092	1.85671005861862	0.948078594279697	0	0	0
