	Human_ABCD1_1	Human_ABCD1_2	Human_ABCD1_3	Human_NT_1	Human_NT_2	Human_NT_3
RP11-706D8.3	0	0	0	0	0	0
RP11-335L9.1	0	0	0	0	0	0
RN7SKP52	0	0	0	0	0	0
RP11-114M1.2	0	0	0	0	0	0
RF00425	1.84100089800383	4.86731576798675	1.83981257795831	2.1206662878833	0	1.73486003467436
RP11-114M1.1	0	0	0	0	0	0
RP11-114M1.3	0	0	0	0	0	0
RP11-91K9.1	0	0	0	0	0	0
RP11-2L8.1	0	0	0	0	0	0
RP11-2L8.2	0	0	0	0	0	0
RNU6-1120P	0	0	0	0	0	0
RP11-33A14.1	0	0	0	0	0	0
KCNMB2	37.7405184090785	31.6375524919138	47.8351270269161	8.48266515153319	14.9107934454244	13.8788802773949
RP11-385J1.3	0	0	0	0	0	0
KCNMB2-IT1	0	0	0	0	0	0
RNA5SP148	0	0	0	0	0	0
RP11-33A14.3	0	0	0	0	0	0
RP11-385J1.2	64.435031430134	60.8414470998343	80.0318471411866	6.36199886364989	17.8929521345093	19.083460381418
ZMAT3	5154.80251441072	5998.96668404366	5672.14217784548	4352.66755588047	4622.34596808157	5083.13990159587
RP11-360P21.2	1.84100089800383	0	0	0	0	0
PIK3CA	1102.75953790429	1222.91308670667	1236.35405238799	730.569536175796	739.575354893051	799.770475984879
KCNMB3	48.7865237971015	65.7087628678211	48.7550333158953	44.5339920455492	64.6134382635058	58.117811161591
RP11-255C15.1	48.7865237971015	41.3721840278873	42.3156892930412	55.1373234849657	59.6431737816977	71.9966914389859
ZNF639	543.09526491113	506.200839870622	475.591551402224	524.864906251116	475.157284460858	486.628239726158
RP11-255C15.3	10.1255049390211	18.2524341299503	12.8786880457082	6.36199886364989	5.96431737816977	8.6743001733718
MFN1	1379.83017305387	1440.72546732408	1474.60978123359	1256.49477557085	1340.97735719184	1276.85698552033
GNB4	1992.88347208915	2159.87137204412	2086.34746340473	2268.05259489119	2261.4703392227	2374.15595745186
AC007620.3	0	0	0	0	0	0
RP11-145M9.5	21.171510327044	12.1682894199669	9.19906288979156	7.42233200759154	5.96431737816977	19.083460381418
RP11-145M9.2	0	0	0	0	0	0
RP11-145M9.3	7.36400359201532	4.86731576798675	0	0	0.994052896361628	2.60229005201154
ACTL6A	441.840215520919	537.838392362535	496.749396048745	1134.55646401756	1186.89915825578	1048.72289096065
RP11-15L13.4	5.52300269401149	4.86731576798675	5.51943773387494	2.1206662878833	4.97026448180814	5.20458010402308
RP11-145M9.6	0.920500449001915	0	0	1.06033314394165	0	1.73486003467436
MRPL47	668.28332597539	738.615167791989	608.058057015223	928.851834092884	808.165004742004	890.850627805283
NDUFB5	1360.49966362483	1349.46329667433	1368.82055800098	1180.15078920705	1195.84563432304	1392.22517782617
RP11-473P24.2	0	2.43365788399337	1.83981257795831	0	0	0
USP13	508.116247849057	489.165234682668	556.54330483239	289.47094829607	285.293181255787	313.142236258722
PEX5L	57.0710278381187	35.2880393179039	24.8374698024372	0	5.96431737816977	13.8788802773949
RP11-494H4.3	3.68200179600766	0	4.59953144489578	2.1206662878833	0	0
RP11-791G22.2	0	0	0	0	0	0
RP11-791G22.1	0	0	0	0	0	0
RNA5SP149	0	0	0	0	0	0
RP11-657G5.2	0	0	0	0	0	0
RP11-657G5.1	0	0	0	0	0	0
RP11-420J11.1	0	2.43365788399337	0	0	0	0
RP11-420J11.2	0	0	0	0	0	0
RP11-496B10.3	1.84100089800383	2.43365788399337	0	0	0.994052896361628	0.86743001733718
RNU6-486P	0	0	0	0	0	0
RP11-496B10.1	0	0	0	0	0	0
TTC14	997.822486718076	1076.89361366707	1039.49410654645	880.076509471568	879.736813280041	990.605079799059
CCDC39	12.8870062860268	10.9514604779702	15.6384069126457	9.54299829547483	14.9107934454244	7.80687015603462
RP11-496B10.7	24.8535121230517	18.2524341299503	27.5971886693747	23.3273291667163	22.8632166163175	30.3600506068013
RP11-496B10.5	0	0	1.83981257795831	0	0	0
RP11-496B10.6	3.68200179600766	0	0	8.48266515153319	15.9048463417861	10.4091602080462
RN7SL229P	0	0	0	0	0	3.46972006934872
RP11-259P15.4	0	0	0	0	0	0
RP11-259P15.3	0	0	1.83981257795831	0	0	0
RP11-259P15.2	0	0	0	0	0	0
FXR1	3630.45377086355	4191.97570517858	3976.75488725689	3630.5806848562	3697.87677446526	4056.10276106865
RP11-259P15.1	0	0	0	0	0	0
DNAJC19	371.882181396774	458.744511132751	425.916611797349	389.142263826585	344.936355037485	413.764118269835
SOX2-OT	62.5940305321302	42.589012969884	65.3133465175201	63.6199886364989	54.6729092998896	52.0458010402308
RP11-262M14.2	0	0	0	0	0	0
RNU6-4P	0.920500449001915	2.43365788399337	1.83981257795831	1.06033314394165	0.994052896361628	1.73486003467436
RP11-262M14.1	3.68200179600766	2.43365788399337	0	0	0	0
RP11-275H4.1	3.68200179600766	0	3.67962515591663	1.06033314394165	0	0
RP11-4B14.1	0	0	0	0	0	0
RP11-4B14.3	0	2.43365788399337	0.919906288979156	3.18099943182494	0	3.46972006934872
RF01951	0	0	0	0	0	0
RF01953	0	0	0	0	0	0
SOX2	12.8870062860268	9.73463153597349	9.19906288979156	4.24133257576659	1.98810579272326	0
RF01954	0	0	0	0	0	0
RN7SL703P	0	0	0	0	0	0
RNA5SP150	0	0	0	0	0	0
RP11-252O18.2	0	0	0	0	0	0
RP11-252O18.3	0	0	0	0	0	0
RP11-416O18.1	0	0	0	0	0	0
RN7SKP265	0	0	0	0	0	0
RP11-416O18.2	0	0	0	0	0	0
RP11-338L18.1	0	0	0	0	0	0
RP11-139K4.1	0	0	0	0	0	0
RP11-139K4.4	0	0	0	0	0	0
RP11-139K4.2	0	0	0	0	0	0
RP11-646E18.1	0	2.43365788399337	0.919906288979156	2.1206662878833	3.97621158544651	1.73486003467436
RP11-646E18.2	0	0	0	0	0	0
RP11-646E18.3	0	0	0	0	0	0
RP11-646E18.4	0	0	0	0	0	0
RP11-225N10.1	0	0	0	0	0	0
ATP11B	2373.05015752694	2532.2210282951	2465.34885446414	1550.20705644269	1709.770981742	1727.92059453566
RP11-225N10.3	20.2510098780421	9.73463153597349	23.9175635134581	6.36199886364989	8.94647606725465	16.4811703294064
RP11-531F16.4	3.68200179600766	0	2.75971886693747	4.24133257576659	1.98810579272326	0
DCUN1D1	770.458875814603	918.705851207498	907.947507222427	927.791500948942	934.409722579931	1039.18116076994
RP11-531F16.3	5.52300269401149	6.08414470998343	2.75971886693747	4.24133257576659	6.9583702745314	2.60229005201154
MCCC1	624.099304423298	643.702510316247	640.254777129493	419.891925000893	484.103760528113	434.582438685927
RP11-786O7.1	9.20500449001915	9.73463153597349	11.0388754677499	7.42233200759154	3.97621158544651	3.46972006934872
LAMP3	23.9330116740498	19.469263071947	18.3981257795831	110.274646969931	116.304188874311	132.716792652588
MCF2L2	80.0835390631666	69.3592496938111	89.2309100309782	29.6893280303661	33.7977984762954	25.1554705027782
B3GNT5	813.722396917693	894.369272367565	835.274910393074	652.104883524114	625.259271811464	679.197703575012
RNA5SP151	3.68200179600766	0	0	0	1.98810579272326	5.20458010402308
RP11-393B14.1	167.531081718349	191.04214389348	138.905849635853	203.583963636796	158.054410521499	148.330532964658
SNORA63D	2.76150134700575	2.43365788399337	8.27915660081241	2.1206662878833	3.97621158544651	3.46972006934872
RF01241	6.44350314301341	12.1682894199669	9.19906288979156	12.7239977272998	11.9286347563395	15.6137403120692
RP11-393B14.2	0	0	0	0	0	0
KLHL6	364.518177804758	418.58915604686	401.999048283891	633.018886933164	560.645833547958	618.477602361409
RP11-509E17.1	3.68200179600766	2.43365788399337	3.67962515591663	6.36199886364989	3.97621158544651	0
RP11-14I2.2	0	0	0	0	0	0
KLHL24	1406.52468607493	1362.84841503629	1526.12453341642	551.373234849657	575.556626993383	512.651140246273
YEATS2	2253.38509915669	2231.66427962192	2397.27578907968	2557.52354318726	2518.93003938037	2275.26893547542
RP11-449K6.4	39.5815193070823	23.119749897937	30.3569075363122	55.1373234849657	37.7740100617419	26.0229005201154
RP11-449K6.5	1.84100089800383	0	0	0	1.98810579272326	0
MAP6D1	0.920500449001915	0	2.75971886693747	6.36199886364989	3.97621158544651	0.86743001733718
PARL	83.7655408591743	64.4919339258244	103.029504365666	138.903641856356	158.054410521499	124.909922496554
RP11-315J22.5	0	0	0	0	0	0
MIR4448	0	0	0	0	0	0
CYP2AB1P	0	0	0	0	0	0
ABCC5	1109.20304104731	1082.97775837705	1001.7779486983	970.204826706608	910.552453067252	948.968438966874
RP11-315J22.3	1.84100089800383	1.21682894199669	4.59953144489578	2.1206662878833	5.96431737816977	4.3371500866859
RP11-315J22.1	0.920500449001915	2.43365788399337	0.919906288979156	1.06033314394165	1.98810579272326	0.86743001733718
HTR3D	0	0	0	0	0	0
HTR3C	0	0	0	0	0	0
RP11-778D9.9	0	0	0	0	0	0
RP11-778D9.8	0	0	0	0	0	0
HTR3E	0	0	0	2.1206662878833	0	0.86743001733718
HSP90AA5P	0	0	0	2.1206662878833	0	0
RP11-778D9.13	0	0	0	2.1206662878833	0	0
RP11-778D9.12	0	2.43365788399337	0	2.1206662878833	1.98810579272326	4.3371500866859
EIF2B5	882.759930592837	910.188048613521	876.670693397136	1026.40248333552	1096.44034468688	1008.82111016314
RP11-778D9.4	12.8870062860268	6.08414470998343	7.35925031183325	6.36199886364989	6.9583702745314	12.1440202427205
DVL3	1378.90967260487	1398.13645435419	1501.28706361398	963.842827842958	1065.62470489967	918.608388360073
AP2M1	9029.18890425978	8599.33013309058	9136.50926214098	1464.32007178342	1366.82273249724	1315.8913363005
ABCF3	1047.52951096418	1061.07483742111	1104.80745306397	772.982861933462	835.004432943768	811.047066210263
VWA5B2	1.84100089800383	4.86731576798675	0	2.1206662878833	7.95242317089303	7.80687015603462
MIR1224	0	0	0	0	0	0
ALG3	284.434638741592	279.870656659238	267.692730092935	299.013946591545	282.311022566702	253.289565062456
EEF1AKMT4	16.5690080820345	25.5534077819304	40.4758767150829	22.2669960227746	39.7621158544651	39.0343507801731
EEF1AKMT4-ECE2	0	0	0	0	0	0
CAMK2N2	0	0	0	0	0	0
ECE2	0.920500449001915	0	0	0	0	0
PSMD2	6271.36955905005	6276.40368281891	6229.60538896685	5298.48472027642	4984.1812223572	5166.41318326024
EIF4G1	1758.15585759366	1725.4634397513	1726.66410441388	11763.3358988886	11308.3457490099	11302.6131259034
SNORD66	0.920500449001915	0	1.83981257795831	2.1206662878833	1.98810579272326	0.86743001733718
FAM131A	285.355139190594	250.666762051317	227.216853377852	407.167927273593	416.508163575522	369.525187385638
CLCN2	81.9245399611704	83.9611969977714	59.7939087836452	79.5249857956236	75.5480201234838	71.1292614216487
POLR2H	279.832136496582	333.411130107092	331.166264032496	736.931535039446	660.051123184121	778.08472555145
THPO	1.84100089800383	2.43365788399337	1.83981257795831	2.1206662878833	1.98810579272326	0
CHRD	0	4.86731576798675	1.83981257795831	0	1.98810579272326	1.73486003467436
RP11-433C9.2	0	0	0	0	0	0
RP11-433C9.3	0	0	0	0	0	0
RP11-433C9.1	0	0	0	0	0	0
RP11-328G15.2	0	0	0	0	0	0
EPHB3	0	0	1.83981257795831	0	0	0
MAGEF1	195.146095188406	178.873854473513	224.457134510914	176.015301894314	168.988992381477	190.83460381418
RP11-329B9.4	0	0	0	0	0	0
RP11-329B9.3	0	1.21682894199669	0	0	0	0
RP11-329B9.5	0	0	0	0	0	0
RP11-329B9.1	0	0	0	0	0	0
VPS8	1118.40804553733	1155.98749489685	1183.91939391617	1261.79644129056	1392.66810780264	1452.94527903978
C3orf70	3.68200179600766	7.30097365198012	0	0	0	3.46972006934872
RP11-29A1.3	0	0	0	0	0	0
EHHADH	90.2090440021877	96.1294864177382	111.308660966478	99.6713155305149	97.4171838434396	82.4058516470321
RP11-29A1.2	0	7.30097365198012	0	0	3.97621158544651	4.3371500866859
MIR5588	0	0	0	0	0	0.86743001733718
MAP3K13	520.082753686082	539.055221304532	567.58218030014	269.324618561179	318.096926835721	279.312465582572
RP11-110C15.4	197.907596535412	253.100419935311	181.221538928894	200.402964204972	217.697584303197	248.084984958433
TMEM41A	183.179589351381	124.116552083662	124.187349012186	227.971625947454	251.495382779492	196.90661393554
LIPH	15.6485076330326	21.9029209559404	17.478219490604	1.06033314394165	3.97621158544651	0
SENP2	1147.86405990539	1153.55383701286	1163.68145555863	1153.64246060851	1090.47602730871	1176.23510350922
RP11-537I16.2	3.68200179600766	0	3.67962515591663	8.48266515153319	0	0.86743001733718
IGF2BP2	3043.17448440033	3089.52868372959	3018.21253414061	1076.23814110077	1093.45818599779	1145.87505290241
C3orf65	109.539553431228	52.3236445058575	74.5124094073117	38.1719931818993	52.6848035071663	48.5760809708821
MIR548AQ	0.920500449001915	4.86731576798675	0	0	3.97621158544651	4.3371500866859
TRA2B	2563.59375047033	2527.35371252712	2612.5338607008	2605.23853466463	2749.55031133626	2695.97249388395
RP11-443P15.2	40.5020197560843	45.0226708538774	28.5170949583539	208.885629356505	135.191193905181	160.474553207378
ETV5	438.158213724912	469.695971610721	397.399516838996	364.754601515927	360.841201379271	346.104576917535
RP11-443P15.3	4.60250224500957	7.30097365198012	12.8786880457082	5.30166571970824	6.9583702745314	4.3371500866859
DGKG	33.1380161640689	21.9029209559404	16.5583132016248	12.7239977272998	11.9286347563395	15.6137403120692
RP11-78H24.1	0	0	0	0	0	0
RP11-48F14.1	0	0	0	0	0	0
RP11-48F14.2	0	0	0	0	0	0
CRYGS	86.52704220618	76.6602233457913	47.8351270269161	75.283653219857	51.6907506108047	48.5760809708821
TBCCD1	347.949169722724	354.097222121036	316.44776340883	310.677611174903	330.025561592061	261.096435218491
DNAJB11	1068.70102129122	1086.62824520304	1206.91705114065	1114.41013428267	1056.67822883241	1102.50355203556
RP11-573D15.8	2.76150134700575	0	0	4.24133257576659	0.994052896361628	0
RP11-134F2.8	0	0	0	0	0	0
RP11-134F2.7	3.68200179600766	0	4.59953144489578	4.24133257576659	2.98215868908488	5.20458010402308
AHSG	6.44350314301341	2.43365788399337	1.83981257795831	2.1206662878833	0	0
FETUB	0	0	0	0	0	0
HRG	0	0	0	0	0	0
RP11-795A2.2	0	0	0	0	0	0
RP11-795A2.3	0	0	0	0	0	0
KNG1	0.920500449001915	0	0	2.1206662878833	0	0
RP11-573D15.7	0	0	0	0	0	0
RNU6-1105P	0	0	0	0	0	0
RP11-573D15.6	0	0	0	2.1206662878833	0	3.46972006934872
RP11-573D15.9	48.7865237971015	64.4919339258244	56.1142836277285	79.5249857956236	59.6431737816977	80.6709916123577
EIF4A2	5319.57209478207	5841.99575052609	5444.00541817865	6887.92410304495	7270.50288398895	7465.9701592211
SNORD2	0	0	0	0	0	0
MIR1248	0	0	0	0	0	0
SNORA81	0	0	0	0	0	0
SNORA63	0	0	0	0	0	0
SNORA4	0	0	0	0	0	0
RFC4	185.941090698387	133.851183619636	153.624350259519	208.885629356505	200.798685065049	253.289565062456
RP11-573D15.3	0	0	0	0	0	0
RP11-573D15.2	2.76150134700575	0	0	7.42233200759154	4.97026448180814	5.20458010402308
RP11-573D15.1	3.68200179600766	2.43365788399337	0.919906288979156	1.06033314394165	1.98810579272326	2.60229005201154
ADIPOQ	0	0	0	0	0	0
RP11-240O9.2	0	0	0	0	0	0
RP11-42D20.2	144.518570493301	121.682894199669	155.464162837477	151.627639583656	123.262559148842	141.39109282596
RP11-42D20.1	0	0	0	0	0	0
ST6GAL1	3027.5259767673	3154.02061765541	3335.58020383842	2476.93822424769	2393.6793744388	2493.86129984439
RPL39L	46.0250224500958	34.0712103759072	44.1555018709995	72.1026537880321	54.6729092998896	45.9737909188705
RP11-208N14.4	0	0	0	0	0	0
RTP1	0	0	0	0	0	0
MASP1	0	0	3.67962515591663	8.48266515153319	9.94052896361628	5.20458010402308
RP11-208N14.5	0	0	0	0	0	0
RTP4	7.36400359201532	4.86731576798675	11.0388754677499	78.464652651682	59.6431737816977	96.2847319244269
RP11-560F18.1	0	0	0	0	0	0
RP11-567G11.1	0	0	0	0	0	0
SST	0	0	0	0	0	0
RTP2	0	0	0	0	0	0
RP11-211G3.3	0.920500449001915	1.21682894199669	0	0	0.994052896361628	0.86743001733718
BCL6	339.664665681707	290.822117137208	314.607950830872	557.735233713307	616.31279574421	609.803302188037
RP11-30O15.1	0	0	0	0	0	0
RP11-44H4.1	0	0	0	0	0	0
RP11-132N15.3	0	0	0	0	0	0
RP11-132N15.1	0	0	0	0	0	0
RP11-132N15.2	0	0	0	0	0	0
RP11-430L16.1	0	0	0	0	0	0
LPP-AS2	46.0250224500958	46.2394997958741	40.4758767150829	41.3529926137243	39.7621158544651	52.9132310575679
LPP	5048.9449627755	5497.63315994103	5689.62039733608	3753.57932955343	4764.49553226128	5079.67018152652
RP11-426J22.1	81.0040395121685	48.6731576798675	55.1943773387494	30.7496611743078	32.8037455799337	32.9623406588128
RP11-298A18.1	6.44350314301341	20.6860920139437	17.478219490604	3.18099943182494	8.94647606725465	12.1440202427205
MIR28	1.84100089800383	2.43365788399337	0	1.06033314394165	0.994052896361628	1.73486003467436
RP11-297K7.2	3.68200179600766	1.21682894199669	0.919906288979156	0	0	3.46972006934872
TPRG1	14.7280071840306	15.8187762459569	15.6384069126457	8.48266515153319	6.9583702745314	4.3371500866859
RP11-297K7.1	5.52300269401149	7.30097365198012	1.83981257795831	2.1206662878833	0	1.73486003467436
RP11-115I8.1	0	0	0	0	0	0
TP63	0	0	0	2.1206662878833	0	0
RP11-600G3.1	0	0	0	0	0	0
MIR944	0	0	0	0	0	0
P3H2	159.246577677331	160.621420343563	171.102569750123	48.7753246213158	38.7680629581035	49.4435109882192
RP11-53D15.1	1.84100089800383	0	0	0	0	0
RP11-3A3.1	0	0	0	0	0	0
RNU6-1109P	0	0	0	0	0	0
RP11-198M8.1	0	0	0	0	0	0
CLDN1	5.52300269401149	14.6019473039602	7.35925031183325	39.232326325841	29.8215868908488	38.1669207628359
CLDN16	0	0	0	3.18099943182494	0	1.73486003467436
TMEM207	0	0	0	0	0	0
IL1RAP	442.760715969921	560.958142260472	528.026209874036	122.998644697231	156.066304728776	137.053942739274
RP11-211P13.1	1.84100089800383	2.43365788399337	3.67962515591663	2.1206662878833	0	1.73486003467436
RN7SKP296	0	2.43365788399337	0	0	0.994052896361628	0.86743001733718
RP11-268E23.2	0	0	0	0	0	0
RP11-95L3.2	0	0	0	0	0	0
RP11-95L3.1	0	0	0	0	0	0
RP11-332P22.2	0	0	0	0	0	0
GMNC	1.84100089800383	2.43365788399337	0	0	0	0
OSTN	0	0	0	2.1206662878833	0	1.73486003467436
RP11-656G9.3	0	0	0	0	0	0
UTS2B	9.20500449001915	10.9514604779702	8.27915660081241	19.0859965909497	20.8751108235942	33.82977067615
CCDC50	2818.57237484386	3010.4348024998	3158.95819635442	4467.18353542616	4697.89398820506	4918.32819830181
RP11-197K6.1	1.84100089800383	3.65048682599006	0	0	0	0
PYDC2	0	0	0	0	0	0
RP11-655G22.2	0	0	0	0	0	0
RP11-655G22.1	0	0	0	0	0	0
RN7SKP222	0	0	0	0	0	0
FGF12	21.171510327044	13.3851183619636	12.8786880457082	4.24133257576659	8.94647606725465	5.20458010402308
RP11-293N1.1	1.84100089800383	0	0	0	0	0
RP11-91M9.1	0	0	0	0	0	0
RP11-91M9.2	1.84100089800383	0	0	0	0	0
RNU1-20P	0	0	0	0	0	0
MB21D2	144.518570493301	187.39165706749	188.580789240727	329.763607765853	366.805518757441	327.021116536117
RP11-143P4.2	0	0	0	0	0	0
VEZF1L1	0	0	3.67962515591663	0	0	0
HRASLS	25.7740125720536	18.2524341299503	30.3569075363122	80.5853189395653	72.5658614343989	66.7921113349628
ATP13A5	0	0	1.83981257795831	0	0	1.73486003467436
RP11-543P4.2	0	0	0	0	0	0
ATP13A4	5.52300269401149	0	4.59953144489578	8.48266515153319	10.9345818599779	9.54173019070898
RP11-175P19.3	0	0	1.83981257795831	0	0	0
RP11-175P19.2	0.920500449001915	0	7.35925031183325	2.1206662878833	3.97621158544651	6.07201012136026
OPA1	2608.69827247143	2769.50267198446	2659.44908143874	1096.38447083566	1219.70290383572	1309.81932617914
RP11-175P19.1	11.9665058370249	7.30097365198012	18.3981257795831	19.0859965909497	10.9345818599779	12.1440202427205
RN7SL447P	0	0	0	0	0	0
RP11-528A4.3	0	0	0	0	0	0
RP11-528A4.2	0	0	0	0	0	0
RP11-699L21.1	0.920500449001915	0	2.75971886693747	0	1.98810579272326	3.46972006934872
RP11-699L21.2	0	0	0	0	0	0
RP11-407B7.2	0	0	0	0	0	0
RP11-407B7.1	5.52300269401149	0	0	1.06033314394165	1.98810579272326	1.73486003467436
RP11-407B7.3	1.84100089800383	0	1.83981257795831	0	0	0
RP11-135A1.3	0	0	0	0	0	0
RP11-135A1.2	0	1.21682894199669	0.919906288979156	6.36199886364989	2.98215868908488	5.20458010402308
HES1	208.953601923435	214.161893791417	202.379383575414	402.926594697826	356.864989793825	320.081676397419
RN7SL215P	0	0	0	0	0	0
RP11-513G11.4	0	0	0.919906288979156	3.18099943182494	0	3.46972006934872
RP11-513G11.3	0	0	0	0	0	0
RP11-513G11.2	0	0	0	0	0	0
RP11-513G11.1	1.84100089800383	0	0	0	3.97621158544651	0
CPN2	0	1.21682894199669	0	0	0	0
LRRC15	0	0	0	0	0	1.73486003467436
GP5	4.60250224500957	0	1.83981257795831	2.1206662878833	3.97621158544651	0.86743001733718
ATP13A3	2142.00454482746	2280.33743730179	2200.41584323814	2566.00620833879	2551.7337849603	2752.35544501087
RP11-384A12.1	3.68200179600766	2.43365788399337	4.59953144489578	2.1206662878833	0	5.20458010402308
AC046143.7	12.8870062860268	9.73463153597349	9.19906288979156	8.48266515153319	3.97621158544651	8.6743001733718
AC108676.1	1.84100089800383	4.86731576798675	0	3.18099943182494	6.9583702745314	1.73486003467436
RNU6-1101P	0	0	0	0	0	0
AC046143.6	0	0	1.83981257795831	0	0	0
AC046143.5	97.573047594203	91.2621706497515	76.35222198527	64.6803217804405	61.631279574421	67.6595413523
TMEM44	1425.85519550397	1356.76427032631	1264.87114734634	740.11253447127	759.456412820284	666.186253314954
AC046143.3	98.4935480432049	91.2621706497515	107.629035810561	24.3876623106579	27.8334810981256	40.7692108148474
RP11-534C12.1	4.60250224500957	1.21682894199669	4.59953144489578	3.18099943182494	1.98810579272326	0
LSG1	1201.2530859475	1204.66065257672	1205.0772385627	1463.25973863947	1559.66899439139	1604.74553207378
FAM43A	3820.07686335795	3823.27653575359	4197.53239661189	5398.15603580693	5337.07000056558	5031.09410055564
AC106706.1	0	0	0	0	0	0
AC090505.6	0	4.86731576798675	1.83981257795831	0	0	0.86743001733718
AC090505.5	1.84100089800383	2.43365788399337	0	2.1206662878833	5.96431737816977	3.46972006934872
AC090505.4	0	0	0	0	0	0.86743001733718
AC090505.1	0	0	0	0	0	1.73486003467436
XXYLT1	761.253871324584	776.336864993886	824.236034925324	1070.93647538106	1029.83880063065	965.449609296281
AC106705.2	2.76150134700575	1.21682894199669	5.51943773387494	2.1206662878833	2.98215868908488	0
MIR3137	3.68200179600766	3.65048682599006	1.83981257795831	2.1206662878833	1.98810579272326	1.73486003467436
RN7SL36P	3.68200179600766	4.86731576798675	7.35925031183325	7.42233200759154	2.98215868908488	6.07201012136026
